track_id;track_name;track_number;track_popularity;explicit;artist_name;artist_name & track name;artist_popularity;artist_followers;artist_genres;album_id;album_name;album_release_date;anno;decade;album_total_tracks;album_type;track_duration_min
1Cv1YLb4q0RzL6pybtaMLo;Sunday Best;7;4;False;Surfaces;Surfaces - Sunday Best;61;983406,00;N/A;3mMWlBGocBwsS1Q0o9wvlc;Where the Light Is;2019-01-06;2019;2010;10;album;2.64
5aozioXEMgxyttOvxCsckp;Unshaken;1;57;False;D'Angelo;D'Angelo - Unshaken;69;1429201,00;neo soul;5esDxI1Ii86YJV3O3P1p9R;Unshaken;2019-01-04;2019;2010;1;single;3.87
747MaVDuuzwkpKx0rlnOnZ;Rise;2;51;False;Yaima;Yaima - Rise;52;146763,00;N/A;3qYVQgnzc7tOPVK33EKUvF;Antidote;2018-12-29;2018;2010;11;album;3.91
2t8yVaLvJ0RenpXUIAC52d;a lot;1;78;True;21 Savage;21 Savage - a lot;84;23799771,00;N/A;007DWn799UWvfY1wwZeENR;i am > i was;2018-12-21;2018;2010;15;album;4.81
3c4e5bs1Y9txBubMx2al9G;Back to Life - 80s Remix;2;39;False;Hailee Steinfeld;Hailee Steinfeld - Back to Life - 80s Remix;66;8862427,00;N/A;5uaGbt3JKOTJRBcB2EYf4x;"Back to Life (from Bumblebee"")""";2018-12-21;2018;2010;2;single;3.23
3Ol2xnObFdKV9pmRD2t9x8;Look Back at It;11;76;True;A Boogie Wit da Hoodie;A Boogie Wit da Hoodie - Look Back at It;77;8987309,00;melodic rap;3r5hf3Cj3EMh1C2saQ8jyt;Hoodie SZN;2018-12-21;2018;2010;20;album;2.99
2qGfZAgDe1pV2y5xJAhi6R;Slime Belief;2;67;True;YoungBoy Never Broke Again;YoungBoy Never Broke Again - Slime Belief;84;14936207,00;N/A;3o5se5blwiAdJPk8yAw1EQ;Realer;2018-12-20;2018;2010;12;album;3.21
3vWzyGTu6Ovo1GdrcJqH6e;Scared of the Dark (feat. XXXTENTACION);11;70;False;Lil Wayne;Lil Wayne - Scared of the Dark (feat. XXXTENTACION);86;17928214,00;rap, hip hop;35s58BRTGAEWztPo9WqCIs;Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture);2018-12-14;2018;2010;13;compilation;3.88
5F2AuFzEiuAQD0JVNjVJQz;Let Go;10;59;False;Beau Young Prince;Beau Young Prince - Let Go;41;21939,00;N/A;35s58BRTGAEWztPo9WqCIs;Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture);2018-12-14;2018;2010;13;compilation;2.96
3fMNMAP51H7NywqzoukIRy;Numb;1;45;False;Carlie Hanson;Carlie Hanson - Numb;45;470367,00;N/A;7HhDjsXxVeXTOewlUukgVx;Numb;2018-12-14;2018;2010;1;single;2.23
0FZ4Dmg8jJJAPJnvBIzD9z;ZEZE (feat. Travis Scott & Offset);5;77;True;Kodak Black;Kodak Black - ZEZE (feat. Travis Scott & Offset);79;12471348,00;N/A;5n1GSzC1Reao29ScnpLYqp;Dying to Live;2018-12-14;2018;2010;16;album;3.81
3KkXRkHbMCARz0aVfEt68P;Sunflower - Spider-Man: Into the Spider-Verse;2;81;False;Post Malone;Post Malone - Sunflower - Spider-Man: Into the Spider-Verse;85;47716988,00;pop, hip hop, country;35s58BRTGAEWztPo9WqCIs;Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture);2018-12-14;2018;2010;13;compilation;2.63
7cFFhb9Wz2ZXLSpEk2VDKd;Way Up;3;57;False;Jaden;Jaden - Way Up;63;1943829,00;N/A;35s58BRTGAEWztPo9WqCIs;Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture);2018-12-14;2018;2010;13;compilation;2.56
40Rpg3LkZwwzuHJ3GdjMma;Gnarly (feat. Lil Pump);4;52;True;Kodak Black;Kodak Black - Gnarly (feat. Lil Pump);79;12471348,00;N/A;5n1GSzC1Reao29ScnpLYqp;Dying to Live;2018-12-14;2018;2010;16;album;3.1
7pBsquIkbED6W6uSQJGbkn;Home;13;55;False;Vince Staples;Vince Staples - Home;65;2030506,00;N/A;35s58BRTGAEWztPo9WqCIs;Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture);2018-12-14;2018;2010;13;compilation;3.52
6SRWhUJcD2YKahCwHavz3X;Darkside;11;73;False;Alan Walker;Alan Walker - Darkside;78;41264069,00;N/A;3nzuGtN3nXARvvecier4K0;Different World;2018-12-14;2018;2010;15;album;3.52
3e7sxremeOE3wTySiOhGiP;Dusk Till Dawn (feat. Sia) - Radio Edit;29;81;False;ZAYN;ZAYN - Dusk Till Dawn (feat. Sia) - Radio Edit;77;24105967,00;N/A;1DF9B2hfwX4EdgEFwGcRwh;Icarus Falls;2018-12-14;2018;2010;29;album;3.98
698ItKASDavgwZ3WjaWjtz;Faded;15;79;False;Alan Walker;Alan Walker - Faded;78;41268567,00;N/A;3nzuGtN3nXARvvecier4K0;Different World;2018-12-14;2018;2010;15;album;3.53
285pBltuF7vW8TeWk8hdRR;Lucid Dreams;3;82;True;Juice WRLD;Juice WRLD - Lucid Dreams;85;42551578,00;melodic rap, emo rap;6tkjU4Umpo79wwkgPMV3nZ;Goodbye & Good Riddance;2018-12-10;2018;2010;17;album;3.99
7FGq80cy8juXBCD2nrqdWU;Eastside (with Halsey & Khalid);1;76;False;benny blanco;benny blanco - Eastside (with Halsey & Khalid);72;1626627,00;N/A;7dQ734EW0iLvQfF6vBFNiZ;FRIENDS KEEP SECRETS;2018-12-07;2018;2010;7;album;2.84
0w6X9iRKrMyDpRRtbu4tE0;Hymn for the Weekend - Live in Buenos Aires;13;44;False;Coldplay;Coldplay - Hymn for the Weekend - Live in Buenos Aires;88;60818952,00;N/A;19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;2018;2010;24;album;5.04
1ZuNmHmJn8QiS9kRYZuLNJ;Wait a Minute!;7;33;False;WILLOW;WILLOW - Wait a Minute!;68;2981715,00;N/A;2G4BowCb2oGMU2bfCdiWLq;Coldest Winter;2018-12-07;2018;2010;25;compilation;3.27
2G1tXoGBaEMJ7FKGnkf6ud;Wake Up in the Sky;11;75;True;Gucci Mane;Gucci Mane - Wake Up in the Sky;76;5987438,00;southern hip hop, rap, trap;5xqQtdlJUY7Fg4BMp13LrX;Evil Genius;2018-12-07;2018;2010;18;album;3.38
10eXsD5sfI2xBPLz4elMlB;Moment Of Respite;3;33;False;Mikolai Stroinski;Mikolai Stroinski - Moment Of Respite;52;24104,00;medieval, soundtrack;3dB7GJBPHfEPtaQ38yLBpX;Thronebreaker: The Witcher Tales (Original Game Soundtrack);2018-12-05;2018;2010;28;album;2.77
1UaYT2vE5plDKPD8kKOVGQ;Hela;13;37;False;David García Díaz;David García Díaz - Hela;37;6444,00;N/A;1ihHcMdKtZ3qY5eRXYxcl8;Hellblade: Senua's Sacrifice (Original Soundtrack);2018-12-04;2018;2010;13;album;4.26
6roFHBn0kFsj0H0ud7gSTn;Dillion;9;30;False;David García Díaz;David García Díaz - Dillion;37;6438,00;N/A;1ihHcMdKtZ3qY5eRXYxcl8;Hellblade: Senua's Sacrifice (Original Soundtrack);2018-12-04;2018;2010;13;album;2.7
1ThmUihH9dF8EV08ku5AXN;Faucet Failure;11;67;True;Ski Mask The Slump God;Ski Mask The Slump God - Faucet Failure;68;6052038,00;N/A;0z0z4DcXhHiobX5ZKAw8Qn;STOKELEY;2018-11-30;2018;2010;13;album;2.42
72gv4zhNvRVdQA0eOenCal;Symphony (feat. Zara Larsson);1;78;False;Clean Bandit;Clean Bandit - Symphony (feat. Zara Larsson);74;5973844,00;N/A;1MvF4ulZKH7SaDQs9rE5nc;What Is Love? (Deluxe Edition);2018-11-30;2018;2010;16;album;3.54
577YBGuskWkVDCxZrLRB4v;Pure Cocaine;2;78;True;Lil Baby;Lil Baby - Pure Cocaine;84;21644763,00;N/A;4iF44RCCybJtkBkMoqrLW2;Street Gossip;2018-11-30;2018;2010;13;album;2.56
2hrUO4drrO63i7FYbCLBl2;Rockabye (feat. Sean Paul & Anne-Marie);4;78;False;Clean Bandit;Clean Bandit - Rockabye (feat. Sean Paul & Anne-Marie);74;5975530,00;N/A;1MvF4ulZKH7SaDQs9rE5nc;What Is Love? (Deluxe Edition);2018-11-30;2018;2010;16;album;4.18
3NuK5xMlSlB6K2Qp16zf3h;Solo (feat. Demi Lovato);3;70;False;Clean Bandit;Clean Bandit - Solo (feat. Demi Lovato);74;5974740,00;N/A;1MvF4ulZKH7SaDQs9rE5nc;What Is Love? (Deluxe Edition);2018-11-30;2018;2010;16;album;3.71
2IRZnDFmlqMuOrYOLnZZyc;Going Bad (feat. Drake);9;73;True;Meek Mill;Meek Mill - Going Bad (feat. Drake);72;8277770,00;rap;6UYZEYjpN1DYRW0kqFy9ZE;Championships;2018-11-30;2018;2010;19;album;3
6WmIyn2fx1PKQ0XDpYj4VR;Love It If We Made It;5;66;True;The 1975;The 1975 - Love It If We Made It;76;7959873,00;N/A;6PWXKiakqhI17mTYM4y6oY;A Brief Inquiry Into Online Relationships;2018-11-30;2018;2010;15;album;4.21
27rdGxbavYJeBphck5MZAF;Nothing Breaks Like a Heart (feat. Miley Cyrus);1;70;False;Mark Ronson;Mark Ronson - Nothing Breaks Like a Heart (feat. Miley Cyrus);74;1294030,00;N/A;2hBfao8GWZwHlUGDB8HVQO;Nothing Breaks Like a Heart (feat. Miley Cyrus);2018-11-30;2018;2010;1;single;3.62
74lnM5V6ecvoTPV0fvptx9;Nuketown (feat. Juice WRLD);2;69;True;Ski Mask The Slump God;Ski Mask The Slump God - Nuketown (feat. Juice WRLD);68;6051989,00;N/A;0z0z4DcXhHiobX5ZKAw8Qn;STOKELEY;2018-11-30;2018;2010;13;album;2.77
4WzhjxvLP95y7AMDy0Atwb;Out Of Love;11;64;False;Alessia Cara;Alessia Cara - Out Of Love;72;12274759,00;N/A;0LzVdypBGpn6dGuHqVGwwt;The Pains Of Growing;2018-11-30;2018;2010;15;album;3.79
0Hijswm0F2WNL0vN5e4CyE;Let You Love Me;2;50;False;Rita Ora;Rita Ora - Let You Love Me;68;8411391,00;N/A;3hvk0iS7XgtSQdf7zfVTLF;Phoenix (Deluxe);2018-11-23;2018;2010;16;album;3.16
1UDCuS38KBxXufAkkNNgVX;Hey, Soul Sister;18;43;False;Train;Train - Hey, Soul Sister;70;4516207,00;soft pop;1bNlBFmUkqsRu6Fsa9jzAV;Feel Good Friday;2018-11-23;2018;2010;38;compilation;3.61
6ZiSScoPLyeZyIudUBip1V;Anywhere;1;42;False;Rita Ora;Rita Ora - Anywhere;68;8411212,00;N/A;3hvk0iS7XgtSQdf7zfVTLF;Phoenix (Deluxe);2018-11-23;2018;2010;16;album;3.59
1BYZxKSf0aTxp8ZFoeyM3d;we fell in love in october;1;3;False;girl in red;girl in red - we fell in love in october;73;8765920,00;bedroom pop;4oRcMHsdNG9IAF3xwv1kWu;we fell in love in october / forget her;2018-11-21;2018;2010;2;single;3.06
6IPwKM3fUUzlElbvKw2sKl;we fell in love in october;1;87;False;girl in red;girl in red - we fell in love in october;73;8765920,00;bedroom pop;7vud0sY43VTv28MbWiglDa;we fell in love in october / October Passed Me By;2018-11-21;2018;2010;3;single;3.06
2aPTvyE09vUCRwVvj0I8WK;Sundress;1;79;True;A$AP Rocky;A$AP Rocky - Sundress;82;17333176,00;rap;3AlyvIIMZyT5LjWFeK5LSl;Sundress;2018-11-20;2018;2010;1;single;2.63
7KncmixRfCnvzSsKZnlHt8;Spice;3;56;False;Sam Fender;Sam Fender - Spice;73;1205664,00;N/A;35pJYaery52xdW7eQIA2uy;Dead Boys - EP;2018-11-20;2018;2010;6;single;2.35
222B3aljXx6fFwKmFjuBED;Woman Like Me (feat. Nicki Minaj);2;63;True;Little Mix;Little Mix - Woman Like Me (feat. Nicki Minaj);71;12326751,00;N/A;7Ho8gAx4haSxv1eFLQwvTj;LM5 (Deluxe);2018-11-16;2018;2010;18;album;3.82
5K59YTZ8u12zJbvrpOFLgS;Would I;1;38;False;Maggie Lindemann;Maggie Lindemann - Would I;62;2046864,00;N/A;6e0tNN2yk9nQpqqt2whyAb;Would I;2018-11-16;2018;2010;1;single;2.88
4IhKLu7Vk3j2TLmnFPl6To;Water Fountain;2;71;False;Alec Benjamin;Alec Benjamin - Water Fountain;72;5576552,00;N/A;6jKZplJpy21R5lHaYHHjmZ;Narrated For You;2018-11-16;2018;2010;12;album;3.64
2qxmye6gAegTMjLKEBoR3d;Let Me Down Slowly;4;81;False;Alec Benjamin;Alec Benjamin - Let Me Down Slowly;72;5576552,00;N/A;6jKZplJpy21R5lHaYHHjmZ;Narrated For You;2018-11-16;2018;2010;12;album;2.82
4K3gM7kzX4POAfrs71HomN;Lookalike;5;62;False;Conan Gray;Conan Gray - Lookalike;79;12430671,00;N/A;16pubXUlqRziVWRsT6lLNz;Sunset Season;2018-11-16;2018;2010;5;single;3.68
7pT6WSg4PCt4mr5ZFyUfsF;If We Have Each Other;1;75;False;Alec Benjamin;Alec Benjamin - If We Have Each Other;72;5577631,00;N/A;6jKZplJpy21R5lHaYHHjmZ;Narrated For You;2018-11-16;2018;2010;12;album;3.02
3WzNy6b7PZIlWbiyZcVj8d;I Put a Spell on You;1;50;False;Sylvia Black;Sylvia Black - I Put a Spell on You;32;3581,00;N/A;5yxIeBwhxzGOOzinVpjMsg;I Put a Spell on You;2018-11-14;2018;2010;1;single;2.74
6zZhlOWizcEG1T7zsTdI6N;IDGAF;9;57;True;Lil Peep;Lil Peep - IDGAF;82;15684530,00;emo rap, cloud rap;52JymrguPgkmmwLaWIusst;Come Over When You're Sober, Pt. 2;2018-11-09;2018;2010;13;album;3.57
3P3pw6C19j31Rnzgo3JG7o;Perfect Strangers;2;76;False;Jonas Blue;Jonas Blue - Perfect Strangers;72;3877645,00;tropical house;2xZSrcBmvMw9Y8hac6xU7L;Blue;2018-11-09;2018;2010;15;album;3.27
5ZSl6gDoV6bPPxzmLeneV9;Rise;3;69;False;Jonas Blue;Jonas Blue - Rise;72;3877733,00;tropical house;2xZSrcBmvMw9Y8hac6xU7L;Blue;2018-11-09;2018;2010;15;album;3.24
1FBi1YWCAxlRmfuUbMINqO;Runaway;2;68;True;Lil Peep;Lil Peep - Runaway;82;15684530,00;emo rap, cloud rap;52JymrguPgkmmwLaWIusst;Come Over When You're Sober, Pt. 2;2018-11-09;2018;2010;13;album;3.21
0H1Had94fszD13qsFsP1U5;Sex with My Ex;3;62;True;Lil Peep;Lil Peep - Sex with My Ex;82;15695162,00;emo rap, cloud rap;52JymrguPgkmmwLaWIusst;Come Over When You're Sober, Pt. 2;2018-11-09;2018;2010;13;album;3.56
3xUsaaH6oCG1w8kD1oGhGW;Social Climb;3;51;False;I DONT KNOW HOW BUT THEY FOUND ME;I DONT KNOW HOW BUT THEY FOUND ME - Social Climb;57;1105908,00;N/A;6JmnnC2r3mvEFugTomuxWG;1981 Extended Play;2018-11-09;2018;2010;6;single;2.94
28bTPsU7iAILCcL02TrVUO;Do It All The Time;6;36;False;I DONT KNOW HOW BUT THEY FOUND ME;I DONT KNOW HOW BUT THEY FOUND ME - Do It All The Time;57;1105853,00;N/A;6JmnnC2r3mvEFugTomuxWG;1981 Extended Play;2018-11-09;2018;2010;6;single;2.79
7GR2ZDBAdqiRPeuoRc6nnX;Do It For Me;1;62;False;Rosenfeld;Rosenfeld - Do It For Me;51;164492,00;dark r&b;6m1lFZkvFsGKQIiL2JH10T;Do It For Me;2018-11-09;2018;2010;1;single;3.38
1SN1vSPsr4V4tIUTR3s8YW;Fast Car;5;73;False;Jonas Blue;Jonas Blue - Fast Car;72;3877733,00;tropical house;2xZSrcBmvMw9Y8hac6xU7L;Blue;2018-11-09;2018;2010;15;album;3.54
75lcPkAkUsKWHGBlGM476R;1400 / 999 Freestyle;13;2;True;Trippie Redd;Trippie Redd - 1400 / 999 Freestyle;80;11010665,00;melodic rap;6qRbGZqJ3aQY8N8bcHc1ug;A Love Letter To You 3;2018-11-09;2018;2010;16;album;2.93
6akBF8JWM8lrpqejdwIfYI;16 Lines;6;67;True;Lil Peep;Lil Peep - 16 Lines;82;15695162,00;emo rap, cloud rap;52JymrguPgkmmwLaWIusst;Come Over When You're Sober, Pt. 2;2018-11-09;2018;2010;13;album;4.08
4hs2FbesB8qo6H5Berbikd;Absinthe;5;56;False;I DONT KNOW HOW BUT THEY FOUND ME;I DONT KNOW HOW BUT THEY FOUND ME - Absinthe;57;1105908,00;N/A;6JmnnC2r3mvEFugTomuxWG;1981 Extended Play;2018-11-09;2018;2010;6;single;3.06
2RSHsoi04658QL5xgQVov3;Bad Liar;5;80;False;Imagine Dragons;Imagine Dragons - Bad Liar;85;58364373,00;N/A;3JfSxDfmwS5OeHPwLSkrfr;Origins (Deluxe);2018-11-09;2018;2010;15;album;4.34
1zRdhBRqRnMSLkZTODa5OL;Be Like You (feat. Broods);7;40;False;Whethan;Whethan - Be Like You (feat. Broods);62;325011,00;N/A;4oN0HoJVDsVKwJmquYy7d2;Life of a Wallflower, Vol. 1;2018-11-09;2018;2010;8;album;2.69
3kwKL0TkuPdt4kpAyaBezI;Bleed Magic;4;36;False;I DONT KNOW HOW BUT THEY FOUND ME;I DONT KNOW HOW BUT THEY FOUND ME - Bleed Magic;57;1105908,00;N/A;6JmnnC2r3mvEFugTomuxWG;1981 Extended Play;2018-11-09;2018;2010;6;single;3.39
3EfBbEWfFUDzNh9r0LWIo3;Choke;2;37;False;I DONT KNOW HOW BUT THEY FOUND ME;I DONT KNOW HOW BUT THEY FOUND ME - Choke;57;1105899,00;N/A;6JmnnC2r3mvEFugTomuxWG;1981 Extended Play;2018-11-09;2018;2010;6;single;3.26
7jEyX4bqaCSdMN4D4JNnVj;Mama;4;71;False;Jonas Blue;Jonas Blue - Mama;72;3877638,00;tropical house;2xZSrcBmvMw9Y8hac6xU7L;Blue;2018-11-09;2018;2010;15;album;3.06
2FY7b99s15jUprqC0M5NCT;Natural;1;80;False;Imagine Dragons;Imagine Dragons - Natural;85;58375520,00;N/A;3JfSxDfmwS5OeHPwLSkrfr;Origins (Deluxe);2018-11-09;2018;2010;15;album;3.15
52iLDrSoRtf9lcgFuLVfqE;Older;1;68;False;Sasha Alex Sloan;Sasha Alex Sloan - Older;66;1757724,00;N/A;2mTA1YzwWs39JdjSIQNCBS;Older;2018-11-09;2018;2010;1;single;3.18
3ug5dY9lQ5LZCQvFn6H7Ep;On My Own;1;32;False;Laci Kay Somers;Laci Kay Somers - On My Own;28;7683,00;N/A;7qPAxUGwVRhtt9vSMqyGP9;Bedroom EP;2018-11-09;2018;2010;4;single;3.44
5qCQyPB2MEICEcSC8WVbNx;White Girl;10;59;True;Lil Peep;Lil Peep - White Girl;82;15684530,00;emo rap, cloud rap;52JymrguPgkmmwLaWIusst;Come Over When You're Sober, Pt. 2;2018-11-09;2018;2010;13;album;3.35
7Buwh9QtKvKm3UasCwHDGA;Taste;2;38;True;Laci Kay Somers;Laci Kay Somers - Taste;28;7683,00;N/A;7qPAxUGwVRhtt9vSMqyGP9;Bedroom EP;2018-11-09;2018;2010;4;single;4.24
2TIlqbIneP0ZY1O0EzYLlc;Someone You Loved;3;68;False;Lewis Capaldi;Lewis Capaldi - Someone You Loved;79;14045780,00;soft pop;0NVQ9k3wKmuK6T02lLMl6y;Breach;2018-11-08;2018;2010;4;single;3.03
1fewSx2d5KIZ04wsooEBOz;Space Cadet (feat. Gunna);5;76;True;Metro Boomin;Metro Boomin - Space Cadet (feat. Gunna);84;11679132,00;N/A;3IO8IPjwXuzPJnoaqkwYrj;NOT ALL HEROES WEAR CAPES (Deluxe);2018-11-06;2018;2010;26;album;3.38
0JidtrxZkPKGlqc8rbE5lB;Valleys;4;38;False;Honors;Honors - Valleys;36;41817,00;N/A;5ffDmmCZHSnH4XhU7XHLQx;Feel Better;2018-11-06;2018;2010;9;album;4.14
22ykS8KWpd2r4zcRZ0XMK5;Dreamcatcher (feat. Swae Lee & Travis Scott);4;62;True;Metro Boomin;Metro Boomin - Dreamcatcher (feat. Swae Lee & Travis Scott);84;11683338,00;N/A;3IO8IPjwXuzPJnoaqkwYrj;NOT ALL HEROES WEAR CAPES (Deluxe);2018-11-06;2018;2010;26;album;3.53
0AluA5RNsa4Cx6XRhf2hWZ;10 Freaky Girls (with 21 Savage);6;71;True;Metro Boomin;Metro Boomin - 10 Freaky Girls (with 21 Savage);84;11679132,00;N/A;3IO8IPjwXuzPJnoaqkwYrj;NOT ALL HEROES WEAR CAPES (Deluxe);2018-11-06;2018;2010;26;album;3.47
7Gxn5gM3Qi6cYPn4zaWNNb;Moonlight Ride;2;0;False;Isaac Chambers;Isaac Chambers - Moonlight Ride;46;70176,00;dub;3XpO7Ti1qVHTs7w28IA4lR;Moonlight Ride;2018-11-06;2018;2010;2;single;4.82
2rPE9A1vEgShuZxxzR2tZH;thank u, next;1;22;True;Ariana Grande;Ariana Grande - thank u, next;90;107401919,00;pop;684W6NpKllEexqQlGqetCi;thank u, next;2018-11-03;2018;2010;1;single;3.45
6eMeqiSoQYtM8u3vvfth21;Stuck with Me;14;60;False;The Neighbourhood;The Neighbourhood - Stuck with Me;83;21591569,00;N/A;0ODLCdHBFVvKwJGeSfd1jy;Hard To Imagine The Neighbourhood Ever Changing;2018-11-02;2018;2010;21;album;4.3
2wXioTynVwrEWYRv6R6vEj;Void;6;69;False;The Neighbourhood;The Neighbourhood - Void;83;21598900,00;N/A;0ODLCdHBFVvKwJGeSfd1jy;Hard To Imagine The Neighbourhood Ever Changing;2018-11-02;2018;2010;21;album;3.39
113xf7t4qNM7038YJvauik;Nervous;19;75;False;The Neighbourhood;The Neighbourhood - Nervous;83;21598900,00;N/A;0ODLCdHBFVvKwJGeSfd1jy;Hard To Imagine The Neighbourhood Ever Changing;2018-11-02;2018;2010;21;album;4.08
2Wj1cS0hUzWrQPzYgZJj94;Noise;17;51;False;The Neighbourhood;The Neighbourhood - Noise;83;21591569,00;N/A;0ODLCdHBFVvKwJGeSfd1jy;Hard To Imagine The Neighbourhood Ever Changing;2018-11-02;2018;2010;21;album;3.34
3dMPLD8cuzTtFLv8E7homA;Heaven;18;53;False;The Neighbourhood;The Neighbourhood - Heaven;83;21606569,00;N/A;0ODLCdHBFVvKwJGeSfd1jy;Hard To Imagine The Neighbourhood Ever Changing;2018-11-02;2018;2010;21;album;3.42
75iJMOH4oBobiRiBJVdw2m;Paradise;12;55;False;The Neighbourhood;The Neighbourhood - Paradise;83;21606569,00;N/A;0ODLCdHBFVvKwJGeSfd1jy;Hard To Imagine The Neighbourhood Ever Changing;2018-11-02;2018;2010;21;album;3.49
2xql0pid3EUwW38AsywxhV;Reflections;10;83;False;The Neighbourhood;The Neighbourhood - Reflections;83;21598900,00;N/A;0ODLCdHBFVvKwJGeSfd1jy;Hard To Imagine The Neighbourhood Ever Changing;2018-11-02;2018;2010;21;album;4.06
1zkXUXNHpYQTcXZAaZbeEp;Roll Call;7;50;False;The Neighbourhood;The Neighbourhood - Roll Call;83;21606569,00;N/A;0ODLCdHBFVvKwJGeSfd1jy;Hard To Imagine The Neighbourhood Ever Changing;2018-11-02;2018;2010;21;album;4.17
6TA5aymvVrtiPVbuAwmPIc;Scary Love;4;63;False;The Neighbourhood;The Neighbourhood - Scary Love;83;21591569,00;N/A;0ODLCdHBFVvKwJGeSfd1jy;Hard To Imagine The Neighbourhood Ever Changing;2018-11-02;2018;2010;21;album;3.71
2K7xn816oNHJZ0aVqdQsha;Softcore;5;85;False;The Neighbourhood;The Neighbourhood - Softcore;83;21606569,00;N/A;0ODLCdHBFVvKwJGeSfd1jy;Hard To Imagine The Neighbourhood Ever Changing;2018-11-02;2018;2010;21;album;3.43
4ymD0FxX1fnWszSu9rMAtD;Beat Take 1 (feat. Ghostface Killah);13;46;False;The Neighbourhood;The Neighbourhood - Beat Take 1 (feat. Ghostface Killah);83;21598900,00;N/A;0ODLCdHBFVvKwJGeSfd1jy;Hard To Imagine The Neighbourhood Ever Changing;2018-11-02;2018;2010;21;album;3.46
0ruhQupkyGoUxmsExWXEoa;Beautiful Oblivion (feat. IDK);21;45;True;The Neighbourhood;The Neighbourhood - Beautiful Oblivion (feat. IDK);83;21606569,00;N/A;0ODLCdHBFVvKwJGeSfd1jy;Hard To Imagine The Neighbourhood Ever Changing;2018-11-02;2018;2010;21;album;4.38
06R52iJjs79uzkSppbCHi6;Black Magic Woman;1;0;False;VCTRYS;VCTRYS - Black Magic Woman;28;3745,00;N/A;11sai2KfAABG30NMQgkKYi;Black Magic Woman;2018-11-02;2018;2010;1;single;3.12
3BQbwXb8lMLLRBeLl6HTu8;Blue;11;56;False;The Neighbourhood;The Neighbourhood - Blue;83;21591569,00;N/A;0ODLCdHBFVvKwJGeSfd1jy;Hard To Imagine The Neighbourhood Ever Changing;2018-11-02;2018;2010;21;album;3.16
7zwn1eykZtZ5LODrf7c0tS;You Get Me So High;9;80;False;The Neighbourhood;The Neighbourhood - You Get Me So High;83;21591569,00;N/A;0ODLCdHBFVvKwJGeSfd1jy;Hard To Imagine The Neighbourhood Ever Changing;2018-11-02;2018;2010;21;album;2.55
0YNtAadZvKBBEFARtfoCV8;Compass;16;66;False;The Neighbourhood;The Neighbourhood - Compass;83;21591569,00;N/A;0ODLCdHBFVvKwJGeSfd1jy;Hard To Imagine The Neighbourhood Ever Changing;2018-11-02;2018;2010;21;album;2.79
1Bhm5HNO1cq8olDbBmokyL;Copines;4;74;False;Aya Nakamura;Aya Nakamura - Copines;70;5545344,00;french r&b, pop urbaine;3jqQFIXUakuDXdhFVvI7Ko;NAKAMURA;2018-11-02;2018;2010;13;album;2.86
7inCfDM4S3xsVzgOUqSJOH;Dust;1;49;True;The Neighbourhood;The Neighbourhood - Dust;83;21591569,00;N/A;0ODLCdHBFVvKwJGeSfd1jy;Hard To Imagine The Neighbourhood Ever Changing;2018-11-02;2018;2010;21;album;3.48
0f7T8FO4ZM9XHpmncSUWND;Flowers;15;49;False;The Neighbourhood;The Neighbourhood - Flowers;83;21591569,00;N/A;0ODLCdHBFVvKwJGeSfd1jy;Hard To Imagine The Neighbourhood Ever Changing;2018-11-02;2018;2010;21;album;3.29
7uoFMmxln0GPXQ0AcCBXRq;Snowman;3;77;False;Sia;Sia - Snowman;82;30541347,00;N/A;2vcGYJcPfXUmCdcXXqqukg;Everyday Is Christmas (Deluxe Edition);2018-11-01;2018;2010;13;album;2.76
3X3FzrA32EbYvu3n3526w4;Play Destroy;13;50;False;Poppy;Poppy - Play Destroy;66;1685009,00;N/A;5QCXxPUwoOtxeZQmve6w2u;Am I A Girl?;2018-10-31;2018;2010;14;album;3.08
4FMYawPobGOVURtUDCRZaz;Stone Island;1;46;True;Lil Lano;Lil Lano - Stone Island;42;265664,00;german hip hop;07K8Ua3tkeXUhPc2eVBrND;Stone Island;2018-10-31;2018;2010;1;single;2.71
1a4CA0tFvzwUrx8UxwoU64;Time Is Up;6;43;False;Poppy;Poppy - Time Is Up;66;1686734,00;N/A;5QCXxPUwoOtxeZQmve6w2u;Am I A Girl?;2018-10-31;2018;2010;14;album;3.49
6v3b2lQADc1ugsXvrqYZIB;Am I A Girl?;12;44;False;Poppy;Poppy - Am I A Girl?;66;1685958,00;N/A;5QCXxPUwoOtxeZQmve6w2u;Am I A Girl?;2018-10-31;2018;2010;14;album;3.63
77c4paLmUbYWeW1NQ5DTPx;Blackbird;3;43;False;Lisa O'Neill;Lisa O'Neill - Blackbird;40;51609,00;N/A;6hGCF6U1vanh8KJZgAq66m;Heard A Long Gone Song;2018-10-26;2018;2010;9;album;3.24
